element,position,is_captain,is_vice_captain,multiplier,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,id_x,total_assists,total_bonus,total_bps,total_clean_sheets,total_creativity,total_goals_conceded,total_goals_scored,total_ict_index,total_influence,total_minutes,total_own_goals,total_penalties_missed,total_penalties_saved,total_red_cards,total_saves,total_threat,total_yellow_cards,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,total_in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,element_type,team,element_id,element_count,singular_name,singular_name_short,plural_name,plural_name_short,entry_id,entry_name,id_y,joined_time,player_first_name,player_last_name,short_name,waiver_pick,game_week
229,9,False,False,1,63,0,0,0,2,0,0,0,0,0,0,0,9,1.8,4.8,0.0,0.7,2,False,229,1,2,149,5,323.6,21,2,106.1,255.6,1322,0,0,0,0,0,482.0,2,2020-08-13T09:27:16.955241Z,100.0,100.0,168580,56,0,,,1,Ayoze,2.0,False,,2021-02-13T16:30:26.826935Z,,,2.3,Pérez,,a,58,Pérez,261,112,119,81,72,40,128,73,3,9,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
198,10,False,False,1,76,0,0,0,1,0,0,0,0,0,0,0,13,11.4,25.5,4.0,4.1,2,False,198,5,3,407,8,661.4,44,4,145.7,464.6,2386,0,0,0,0,0,333.0,6,2020-08-13T09:27:16.918149Z,100.0,0.0,72222,236,0,,,0,Mateusz,2.5,False,,2021-05-17T09:30:23.772851Z,,,2.8,Klich,,a,99,Klich,155,58,34,26,116,67,76,47,3,10,3,295,Midfielder,MID,Midfielders,MID,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
249,11,False,False,1,67,0,1,0,6,0,0,0,0,0,0,0,20,26.6,22.3,42.0,9.1,5,False,249,8,15,615,10,604.4,39,9,268.9,700.6,2837,0,0,0,0,0,1384.0,2,2020-08-13T09:27:16.978446Z,100.0,100.0,92217,12,0,,,5,Roberto,6.4,False,,2021-03-07T17:00:21.863501Z,,,3.9,Firmino,,a,141,Firmino,40,6,40,2,7,5,9,3,4,11,4,92,Forward,FWD,Forwards,FWD,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
213,12,False,False,1,90,0,0,0,1,0,0,0,0,0,1,0,11,3.0,0.0,0.0,0.3,2,False,213,0,20,774,11,10.0,52,0,103.7,1026.0,3150,1,0,1,0,140,0.0,0,2020-08-13T09:27:16.936210Z,100.0,100.0,437495,593,0,,,0,Illan,2.2,False,,2021-01-16T19:30:19.842015Z,,,4.4,Meslier,,a,154,Meslier,7,3,423,9,682,69,134,4,1,10,1,80,Goalkeeper,GKP,Goalkeepers,GKP,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
262,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,262,0,0,87,2,157.1,16,0,46.0,60.6,1113,0,0,0,0,0,248.0,1,2020-08-13T09:27:16.994067Z,100.0,100.0,195473,597,0,,,1,Rhian,0.5,False,,2020-11-16T15:00:22.173271Z,,,1.3,Brewster,,a,34,Brewster,406,50,218,34,158,45,296,43,4,15,4,92,Forward,FWD,Forwards,FWD,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
6,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,6,3,21,452,7,306.6,21,13,170.3,601.8,1916,0,0,0,0,0,797.0,3,2020-08-13T09:27:16.679477Z,100.0,100.0,59966,21,0,,,1,Alexandre,0.8,False,,2021-04-18T15:30:22.440237Z,,,4.2,Lacazette,,a,129,Lacazette,69,8,133,18,38,18,50,17,4,1,4,92,Forward,FWD,Forwards,FWD,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
277,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,277,4,18,610,14,673.0,21,2,163.7,569.8,2298,0,0,0,1,0,394.0,5,2020-08-13T09:27:17.012059Z,100.0,0.0,121145,213,0,,,0,João Pedro Cavaco,2.2,False,,2021-05-18T22:00:22.774129Z,,,4.9,Cancelo,,a,138,Cancelo,90,33,32,7,96,7,57,6,2,12,2,246,Defender,DEF,Defenders,DEF,190859,"Bottoms ""R"" Us",191312,2020-09-03T19:12:41.442538Z,Jack,Grimley,JG,,4
8,1,False,False,1,90,0,0,0,1,0,0,0,0,0,1,0,12,11.2,0.0,0.0,1.1,2,False,8,0,11,625,11,0.0,37,0,69.4,693.4,3131,1,0,1,1,86,2.0,0,2020-08-13T09:27:16.685926Z,100.0,100.0,80201,268,0,,,7,Bernd,5.2,False,,2021-02-02T20:30:22.406559Z,,,3.7,Leno,,a,131,Leno,45,14,695,74,448,5,231,15,1,1,1,80,Goalkeeper,GKP,Goalkeepers,GKP,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
155,2,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,16,14.8,20.7,4.0,4.0,1,False,155,9,18,590,9,702.9,42,0,142.2,581.8,2681,0,0,0,1,0,135.0,2,2020-08-13T09:27:16.866931Z,100.0,100.0,101188,89,0,,,0,Lucas,4.8,False,,2021-02-11T00:00:27.483772Z,,,4.0,Digne,,a,120,Digne,74,27,26,5,251,73,78,12,2,7,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
548,3,False,False,1,77,0,0,1,0,0,0,0,0,0,0,0,21,12.0,9.5,20.0,4.2,6,False,548,3,11,548,9,412.9,45,1,130.7,595.2,2983,1,0,0,0,0,297.0,5,2020-09-24T12:04:19.484198Z,,,200402,166,0,,,8,Nélson,2.5,False,,,,,3.2,Cabral Semedo,,a,109,Semedo,72,26,82,18,135,16,85,14,2,20,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
77,4,False,False,1,45,0,0,0,2,0,0,0,0,0,0,0,9,8.0,15.1,0.0,2.3,0,False,77,3,2,156,2,162.9,15,1,46.7,147.8,887,0,0,0,1,0,156.0,2,2020-08-13T09:27:16.773610Z,100.0,0.0,232792,529,0,,,0,Tariq,0.0,False,,2020-12-18T14:00:20.367107Z,,,3.2,Lamptey,,a,35,Lamptey,338,131,213,53,227,63,299,99,2,3,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
137,5,False,False,1,90,0,0,0,4,0,0,0,0,0,0,0,9,7.8,29.4,0.0,3.7,2,False,137,5,8,378,7,676.0,37,1,147.1,494.6,2250,0,0,0,0,0,296.0,0,2020-08-13T09:27:16.845421Z,,,60252,122,0,,,2,Andros,2.8,False,,,,,2.8,Townsend,,a,94,Townsend,124,45,28,22,126,72,70,42,3,6,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
477,6,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,12,6.4,8.3,0.0,1.5,2,False,477,7,9,306,3,534.8,17,1,102.3,256.2,1398,0,0,0,0,0,228.0,0,2020-08-16T08:52:07.011466Z,100.0,100.0,47431,29,0,,,0,Willian,2.5,False,,2021-03-19T01:00:27.116549Z,,,3.1,Borges Da Silva,,a,78,Willian,260,111,52,39,171,94,139,79,3,1,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
235,7,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,6,1.6,4.9,12.0,1.9,2,False,235,5,13,348,7,359.0,25,9,172.7,556.4,1944,0,0,0,0,0,810.0,0,2020-08-13T09:27:16.961828Z,100.0,0.0,201666,41,0,,,0,Harvey,0.0,False,,2021-02-28T15:30:23.096089Z,,,5.0,Barnes,,a,126,Barnes,95,32,103,72,37,20,49,29,3,9,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
506,8,False,False,1,77,2,1,0,1,0,0,0,0,0,0,3,67,92.2,29.3,53.0,17.5,18,True,506,5,11,432,5,585.6,27,6,148.7,499.2,1763,0,0,0,0,0,399.0,4,2020-09-08T11:00:49.649762Z,100.0,0.0,60025,35,0,,,0,James,0.2,False,,2021-05-21T13:00:23.064744Z,,,4.4,Rodríguez,,a,101,Rodríguez,132,48,44,32,95,55,72,44,3,7,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
202,9,False,False,1,90,0,0,0,1,0,0,0,1,0,0,0,-2,5.2,0.9,74.0,8.0,1,False,202,11,26,631,10,371.0,50,17,274.6,867.2,3052,0,0,0,0,0,1512.0,3,2020-08-13T09:27:16.922837Z,100.0,100.0,106617,237,0,,,6,Patrick,7.0,True,,2021-03-13T16:00:21.756513Z,,,5.1,Bamford,,a,194,Bamford,13,2,99,10,5,3,10,4,4,10,4,92,Forward,FWD,Forwards,FWD,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
117,10,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,11,9.6,6.2,19.0,3.5,2,False,117,12,7,394,13,490.2,29,6,224.5,506.6,2598,0,0,0,0,0,1246.0,2,2020-08-13T09:27:16.821447Z,100.0,100.0,165153,14,0,,,1,Timo,2.8,False,,2021-02-07T23:00:21.605405Z,,,3.7,Werner,,a,128,Werner,119,15,53,4,10,7,20,7,4,5,4,92,Forward,FWD,Forwards,FWD,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
224,11,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,-2,2.6,1.4,14.0,1.8,2,False,224,14,23,649,8,356.6,44,15,248.3,819.2,2838,0,1,0,0,0,1306.0,1,2020-08-13T09:27:16.949470Z,100.0,100.0,101668,9,0,,,13,Jamie,5.5,True,,2021-01-22T14:30:26.590916Z,,,5.5,Vardy,,a,187,Vardy,18,3,104,12,9,6,17,6,4,9,4,92,Forward,FWD,Forwards,FWD,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
12,12,False,False,1,90,0,0,0,2,0,0,0,0,0,6,0,22,42.0,0.0,0.0,4.2,3,False,12,0,27,825,15,20.0,46,0,104.3,1025.6,3420,0,0,1,0,142,0.0,1,2020-08-13T09:27:16.693755Z,,,98980,520,0,,,3,Emiliano,4.0,True,,,,,4.9,Martínez,,a,186,Martínez,4,2,390,2,703,76,121,2,1,2,1,80,Goalkeeper,GKP,Goalkeepers,GKP,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
445,13,False,False,1,87,1,0,1,0,0,0,0,0,0,0,0,32,45.2,21.8,45.0,11.2,8,False,445,6,8,434,9,493.5,33,8,183.8,530.8,2556,0,0,0,0,0,812.0,0,2020-08-13T09:27:17.212703Z,,,178186,68,0,,,6,Jarrod,2.8,False,,,,,3.7,Bowen,,a,141,Bowen,109,39,60,45,36,19,44,28,3,19,3,295,Midfielder,MID,Midfielders,MID,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
280,14,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,9,10.8,0.7,6.0,1.8,2,False,280,0,4,286,7,78.0,10,0,39.6,233.4,1343,0,0,0,0,0,85.0,1,2020-08-13T09:27:17.015623Z,100.0,100.0,146941,114,0,,,0,Aymeric,0.2,False,,2021-04-10T14:00:26.008367Z,,,3.6,Laporte,,a,58,Laporte,272,106,308,94,305,101,325,114,2,12,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
226,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,226,1,0,152,2,162.4,19,0,48.9,183.4,954,0,0,0,0,0,144.0,3,2020-08-13T09:27:16.951860Z,100.0,100.0,111931,87,0,,,0,Ricardo Domingos,0.2,False,,2021-03-14T20:00:21.567007Z,,,1.8,Barbosa Pereira,,a,27,Pereira,301,116,215,54,245,71,291,97,2,9,2,246,Defender,DEF,Defenders,DEF,203267,Pepe Pig,203775,2020-09-04T17:13:38.325000Z,Matt,Harmer,MH,,4
217,1,False,False,1,90,0,0,0,3,0,0,0,0,0,3,0,15,23.8,0.0,0.0,2.4,2,False,217,0,6,631,11,0.0,50,0,76.9,769.0,3420,1,0,0,0,88,0.0,0,2020-08-13T09:27:16.941056Z,100.0,100.0,17745,151,0,,,-2,Kasper,0.5,False,,2020-11-15T22:30:17.730436Z,,,3.4,Schmeichel,,a,128,Schmeichel,29,10,705,79,705,78,213,10,1,9,1,80,Goalkeeper,GKP,Goalkeepers,GKP,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
270,2,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,13,9.0,12.3,8.0,2.9,2,False,270,1,7,410,9,197.5,20,1,60.2,317.0,1944,0,0,0,0,0,88.0,1,2020-08-13T09:27:17.003699Z,100.0,100.0,58621,91,0,,,6,Kyle,1.8,False,,2021-05-18T22:00:22.705420Z,,,3.8,Walker,,a,91,Walker,222,86,192,44,300,98,257,85,2,12,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
313,3,False,False,1,90,0,0,0,6,0,0,0,0,0,0,0,13,27.0,3.1,2.0,3.2,-1,False,313,5,11,729,13,498.2,36,2,144.1,785.4,3060,0,0,0,0,0,159.0,3,2020-08-13T09:27:17.054555Z,100.0,100.0,214590,165,0,,,0,Aaron,2.0,False,,2020-12-22T16:30:17.008855Z,,,4.2,Wan-Bissaka,,a,144,Wan-Bissaka,25,5,58,11,224,60,77,11,2,13,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
298,4,False,False,1,90,0,0,0,6,0,0,0,0,0,0,0,7,0.0,0.9,2.0,0.3,-1,False,298,2,8,632,13,133.6,36,2,126.3,701.4,3047,0,0,0,0,0,428.0,11,2020-08-13T09:27:17.036927Z,100.0,0.0,95658,168,0,,,0,Harry,0.2,False,,2021-05-12T09:00:25.411489Z,,,3.6,Maguire,,a,124,Maguire,46,10,234,59,86,4,92,17,2,13,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
555,5,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,13,19.8,0.5,8.0,2.8,2,False,555,1,12,656,17,90.3,21,1,92.2,630.2,2843,1,0,0,0,0,199.0,4,2020-09-30T13:04:48.906255Z,100.0,100.0,171314,145,0,,,5,Rúben Santos,1.8,False,,2021-02-10T21:30:21.731195Z,,,4.4,Gato Alves Dias,,a,142,Dias,61,21,285,79,179,38,155,37,2,12,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
219,6,False,False,1,90,0,0,0,3,0,0,0,1,0,0,0,11,18.2,1.1,0.0,1.9,0,False,219,2,12,536,10,129.0,31,2,77.9,532.4,2473,1,0,0,0,0,115.0,7,2020-08-13T09:27:16.943399Z,100.0,0.0,37642,164,0,,,0,Jonny,0.0,False,,2021-05-15T21:30:23.275923Z,,,3.9,Evans,,a,109,Evans,107,39,240,60,268,83,210,63,2,9,2,246,Defender,DEF,Defenders,DEF,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
254,7,False,False,1,90,2,0,0,7,0,0,0,0,0,0,1,54,78.2,41.8,44.0,16.4,13,False,254,6,21,657,11,798.3,41,22,369.6,1033.4,3077,0,0,0,0,0,1868.0,0,2020-08-13T09:27:16.984541Z,100.0,100.0,118748,1,0,,,6,Mohamed,6.4,True,,2020-11-13T15:30:16.171973Z,,,6.2,Salah,,a,231,Salah,5,2,17,13,1,1,2,2,3,11,3,295,Midfielder,MID,Midfielders,MID,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
315,8,False,False,1,67,0,0,0,5,0,0,0,0,0,0,0,7,3.6,1.9,16.0,2.2,2,False,315,2,9,318,7,278.7,23,7,152.7,370.8,1813,0,0,0,0,0,881.0,2,2020-08-13T09:27:17.056912Z,100.0,100.0,220688,33,0,,,0,Mason,4.2,False,,2021-03-23T15:30:21.588232Z,,,3.4,Greenwood,,a,106,Greenwood,198,78,144,95,31,17,67,39,3,13,3,295,Midfielder,MID,Midfielders,MID,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
141,9,False,False,1,90,0,0,0,4,0,0,0,0,0,0,0,3,5.4,12.1,28.0,4.6,2,False,141,4,11,362,6,428.2,52,11,197.5,567.4,2612,0,0,0,0,0,980.0,6,2020-08-13T09:27:16.850278Z,100.0,100.0,82403,44,0,,,2,Wilfried,2.8,False,,2021-02-02T23:00:28.387019Z,,,4.5,Zaha,,a,136,Zaha,89,29,74,53,19,7,36,24,3,6,3,295,Midfielder,MID,Midfielders,MID,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
303,10,False,False,1,27,0,1,0,6,0,0,0,0,1,0,0,0,0.8,1.3,6.0,0.8,1,False,303,7,3,238,4,265.4,23,4,126.8,297.6,1477,0,0,0,1,0,709.0,0,2020-08-13T09:27:17.042730Z,100.0,25.0,148225,15,0,,,0,Anthony,0.0,False,,2021-03-31T21:00:20.770938Z,,,3.4,Martial,,a,75,Martial,232,25,156,21,48,21,91,21,4,13,4,92,Forward,FWD,Forwards,FWD,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
103,11,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,103,0,6,139,4,112.0,5,4,67.2,161.4,740,0,0,0,0,0,403.0,1,2020-08-13T09:27:16.804531Z,100.0,100.0,44346,47,0,,,0,Olivier,0.5,False,,2021-01-19T23:30:21.429577Z,,,2.8,Giroud,,a,47,Giroud,327,37,254,39,91,34,243,35,4,5,4,92,Forward,FWD,Forwards,FWD,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
289,12,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,289,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2020-08-13T09:27:17.026338Z,0.0,0.0,42899,366,0,,,0,Sergio,0.0,False,Not included in Manchester United's 25-man Premier League squad,2020-09-18T11:00:13.071653Z,,,0.0,Romero,,u,0,Romero,693,80,687,71,683,70,696,80,1,13,1,80,Goalkeeper,GKP,Goalkeepers,GKP,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
531,13,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,531,0,1,331,8,443.8,18,1,98.2,360.8,1851,0,0,0,0,0,176.0,4,2020-09-18T15:21:20.372671Z,100.0,100.0,61558,108,0,,,3,Thiago,3.8,False,,2020-09-28T21:00:20.374299Z,,,2.3,Alcántara do Nascimento,,a,55,Thiago,194,76,68,49,205,103,142,81,3,11,3,295,Midfielder,MID,Midfielders,MID,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
108,14,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,108,2,2,113,2,113.5,15,2,45.5,132.8,717,0,0,0,0,0,210.0,0,2020-08-13T09:27:16.810474Z,100.0,100.0,94245,127,0,,,0,Michy,0.2,False,,2021-04-05T00:00:22.551454Z,,,2.3,Batshuayi,,a,41,Batshuayi,348,41,251,38,182,47,304,44,4,6,4,92,Forward,FWD,Forwards,FWD,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
400,15,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,False,400,4,2,129,5,190.9,15,1,52.8,161.4,1202,0,0,0,0,0,180.0,3,2020-08-13T09:27:17.157954Z,100.0,100.0,194252,34,0,,,1,Steven,2.5,False,,2020-11-27T13:30:25.449944Z,,,2.6,Bergwijn,,a,55,Bergwijn,328,141,199,121,202,102,282,131,3,17,3,295,Midfielder,MID,Midfielders,MID,206059,Matip of my Willian,206591,2020-09-04T20:26:41.423394Z,Mark,Longmire,ML,,4
291,1,False,False,1,90,0,0,0,1,0,0,0,0,0,4,0,15,26.6,0.0,0.0,2.7,3,False,291,0,4,416,9,0.0,32,0,46.4,464.2,2295,0,0,0,0,59,0.0,0,2020-08-13T09:27:17.028723Z,100.0,100.0,51940,159,0,,,0,David,0.8,False,,2021-03-04T13:00:26.233611Z,,,3.5,de Gea,,a,91,de Gea,157,20,703,77,702,75,300,20,1,13,1,80,Goalkeeper,GKP,Goalkeepers,GKP,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
259,2,False,False,1,90,0,0,0,2,0,0,0,0,0,0,0,14,12.2,16.9,8.0,3.7,1,False,259,8,26,761,10,1198.7,40,2,250.7,785.2,3029,0,0,0,0,0,524.0,2,2020-08-13T09:27:16.990455Z,100.0,100.0,169187,30,0,,,5,Trent,6.6,True,,2020-11-08T18:30:19.053913Z,,,4.4,Alexander-Arnold,,a,160,Alexander-Arnold,24,4,3,1,63,1,14,1,2,11,2,246,Defender,DEF,Defenders,DEF,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
492,3,False,False,1,90,0,0,0,1,0,0,0,0,0,0,0,16,18.4,0.8,2.0,2.1,2,False,492,0,2,220,4,52.2,21,0,41.4,230.2,1130,0,0,0,0,0,131.0,1,2020-09-01T11:01:39.551603Z,100.0,0.0,193645,621,0,,,0,Robin,0.2,False,,2021-05-17T09:30:24.541640Z,,,2.2,Koch,,a,38,Koch,274,108,339,113,257,77,318,110,2,10,2,246,Defender,DEF,Defenders,DEF,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
110,4,False,False,1,90,0,0,0,3,0,0,0,0,0,0,0,15,28.0,0.7,19.0,4.8,1,False,110,0,6,481,9,72.6,25,5,99.0,577.8,2027,0,0,0,0,0,339.0,3,2020-08-13T09:27:16.812911Z,100.0,100.0,103192,302,0,,,0,Kurt,1.0,False,,2021-02-05T00:30:22.021945Z,,,4.5,Zouma,,a,108,Zouma,84,30,319,100,113,12,150,34,2,5,2,246,Defender,DEF,Defenders,DEF,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
306,5,False,False,1,90,1,2,0,1,0,0,0,0,0,0,2,46,76.6,35.8,111.0,22.3,15,True,306,11,9,535,12,682.1,39,11,260.3,793.2,2917,0,0,0,0,0,1127.0,4,2020-08-13T09:27:17.046208Z,100.0,100.0,176297,10,0,,,0,Marcus,2.8,False,,2021-04-23T13:30:19.821497Z,,,4.7,Rashford,,a,174,Rashford,23,8,31,25,14,5,12,8,3,13,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
501,6,False,False,1,90,1,0,0,3,0,0,0,0,0,0,0,25,32.8,9.7,25.0,6.8,7,False,501,6,3,268,8,306.0,15,4,110.3,325.0,1512,0,0,0,0,0,476.0,2,2020-09-06T11:01:21.791891Z,100.0,75.0,219847,22,0,,,1,Kai,0.8,False,,2021-05-18T22:00:23.318560Z,,,3.4,Havertz,,a,91,Havertz,224,93,132,88,65,37,113,66,3,5,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
275,7,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,8,7.2,15.8,70.0,9.3,3,False,275,8,15,505,11,665.8,22,9,213.6,589.6,1945,0,0,0,0,0,882.0,0,2020-08-13T09:27:17.009664Z,,,103025,19,0,,,6,Riyad,2.8,False,,,,,5.4,Mahrez,,a,145,Mahrez,67,21,29,23,30,16,25,16,3,12,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
543,8,False,False,1,18,0,0,0,3,0,0,0,0,0,0,0,-1,2.2,0.0,11.0,1.3,1,False,543,3,16,366,5,306.5,12,11,136.4,550.8,912,0,0,0,0,0,507.0,1,2020-09-22T09:18:28.582600Z,100.0,100.0,36903,11,0,,,13,Gareth,5.8,False,,2021-02-11T00:00:28.318037Z,,,5.7,Bale,,a,113,Bale,97,33,134,89,68,39,81,48,3,17,3,295,Midfielder,MID,Midfielders,MID,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
377,9,False,False,1,85,1,1,0,3,0,0,0,0,0,0,2,41,51.8,16.8,56.0,12.5,11,True,377,7,16,443,7,488.6,51,9,203.4,581.8,2662,0,0,0,0,0,964.0,1,2020-08-13T09:27:17.130745Z,100.0,0.0,200439,104,0,,,0,Che,4.6,False,,2021-05-18T21:30:20.645444Z,,,3.8,Adams,,a,137,Adams,81,10,62,5,21,13,33,10,4,16,4,92,Forward,FWD,Forwards,FWD,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
514,10,False,False,1,90,0,0,1,0,0,0,0,0,0,0,0,1,10.4,8.5,27.0,4.6,2,False,514,9,18,531,14,598.2,46,14,311.8,809.6,3328,0,1,0,1,0,1717.0,2,2020-09-10T11:02:05.659385Z,,,178301,141,0,,,2,Ollie,3.0,False,,,,,4.5,Watkins,,a,168,Watkins,19,4,41,3,2,1,6,2,4,2,4,92,Forward,FWD,Forwards,FWD,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
166,11,False,False,1,89,0,0,0,2,0,0,0,0,1,0,0,-6,0.0,11.6,14.0,2.4,-1,False,166,6,18,415,11,359.2,38,7,203.2,576.4,2862,0,0,0,1,0,1097.0,4,2020-08-13T09:27:16.880180Z,100.0,100.0,212319,23,0,,,1,Richarlison,3.2,False,,2021-01-11T14:00:23.066552Z,,,3.6,de Andrade,,a,123,Richarlison,86,11,102,11,12,8,31,8,4,7,4,92,Forward,FWD,Forwards,FWD,164273,Boom Xhaka Laka,164651,2020-09-01T18:27:43.454935Z,Jack,Chandler,JC,,5
